# STN,YYYYMMDD,DDVEC,FHVEC,   FG,  FHX, FHXH,  FHN, FHNH,  FXX, FXXH,   TG,   TN,  TNH,   TX,  TXH, T10N,T10NH,   SQ,   SP,    Q,   DR,   RH,  RHX, RHXH,   PG,   PX,  PXH,   PN,  PNH,  VVN, VVNH,  VVX, VVXH,   NG,   UG,   UX,  UXH,   UN,  UNH, EV24
380,20210510,203,56,58,90,2,20,19,170,7,174,125,11,221,1,127,12,49,32,1531,4,3,3,11,10053,10091,23,9991,2,   38,    9,   83,    1,8,61,92,11,40,1,27
380,20210511,215,15,22,40,1,10,5,100,17,135,105,21,164,15,98,24,2,1,737,9,4,2,6,10090,10115,24,10079,11,   65,    2,   80,   11,8,83,92,2,68,12,12
380,20210512,232,16,28,40,5,10,17,90,13,127,83,23,178,13,42,24,84,55,2158,0,0,0,1,10111,10125,7,10096,24,   60,    2,   83,   17,5,71,92,3,45,16,34
380,20210513,188,15,20,50,14,10,2,90,14,116,59,5,179,10,1,6,59,38,1394,27,25,14,16,10075,10094,1,10065,13,   16,   24,   83,   13,7,78,97,23,47,10,21
380,20210514,192,13,29,50,16,10,1,70,9,109,52,4,174,13,0,6,65,42,1839,18,24,16,19,10078,10085,18,10073,3,   60,   19,   83,   13,7,81,97,1,58,12,28
380,20210515,204,43,44,60,11,20,2,120,12,108,79,2,150,12,69,6,38,25,1369,16,31,16,18,10037,10072,1,10006,17,   50,    5,   81,   11,7,83,95,5,61,11,20
380,20210516,214,41,43,70,14,20,20,140,16,114,78,3,170,15,69,6,69,44,1800,16,36,19,16,10016,10029,8,10001,15,   63,    6,   83,   14,7,79,94,4,60,15,27
380,20210517,240,41,49,70,7,20,20,130,10,114,97,2,152,16,87,24,45,29,1190,26,42,15,13,10052,10108,23,10011,2,   38,    9,   80,   16,7,82,92,4,62,16,18
380,20210518,261,33,39,50,2,10,20,100,14,124,89,24,174,15,50,24,82,52,2079,14,3,1,4,10134,10166,22,10108,1,   57,    4,   83,   13,6,71,93,4,43,16,32
380,20210519,219,27,31,60,11,10,18,100,10,103,62,4,151,11,52,6,41,26,1348,24,82,68,17,10175,10206,24,10161,1,   41,    4,   80,   11,8,84,96,4,66,13,20
380,20210520,209,45,47,80,24,20,1,120,15,123,78,4,159,13,69,6,24,15,1629,0,-1,-1,1,10177,10221,7,10088,24,   23,    4,   83,   15,8,71,96,2,51,18,25
380,20210521,221,76,77,100,8,60,2,190,14,132,86,24,176,15,73,24,114,72,2255,1,1,1,18,10043,10078,1,10020,19,   71,    8,   83,   20,5,61,77,24,41,14,36
380,20210522,220,72,73,100,6,30,20,180,6,101,82,22,116,12,73,6,16,10,582,44,40,17,15,10054,10101,24,10012,3,   62,   14,   80,    2,8,80,93,15,69,2,9
380,20210523,221,49,53,70,7,30,20,130,10,121,82,5,157,16,78,6,80,50,1910,11,12,9,2,10132,10151,11,10102,1,   58,    1,   83,   16,7,65,93,2,49,13,29
380,20210524,196,55,58,90,9,20,20,150,8,114,72,24,156,16,61,24,25,16,1076,38,36,13,19,10086,10107,1,10066,17,   64,   10,   83,    4,8,75,94,19,58,17,16
380,20210525,234,41,44,80,12,30,7,160,12,87,63,6,139,11,59,6,17,11,803,104,181,31,14,10137,10162,21,10097,1,   56,   12,   75,   11,8,88,92,6,74,11,11
380,20210526,247,33,39,70,16,20,9,130,16,108,81,3,155,13,71,6,53,33,1537,11,9,4,14,10131,10154,24,10116,10,   62,    8,   83,   17,7,78,93,3,59,18,23
380,20210527,278,36,38,60,12,10,21,120,14,109,68,24,150,12,47,24,8,5,844,0,-1,-1,1,10195,10234,22,10158,1,   59,    6,   80,   12,7,81,95,24,66,12,13
380,20210528,61,22,24,40,12,0,5,90,12,121,44,4,182,15,8,6,104,65,2429,0,0,0,1,10239,10254,8,10227,17,    4,    4,   82,   12,6,74,98,4,53,15,38
380,20210529,38,29,30,50,17,10,4,80,12,140,65,2,202,14,22,6,147,91,2932,0,0,0,1,10257,10272,22,10237,1,   70,    1,   83,   19,1,67,89,3,46,13,47
380,20210530,63,41,41,60,11,20,1,110,13,155,67,4,216,15,29,6,150,93,3001,0,0,0,1,10257,10275,6,10236,24,   59,    4,   83,   15,0,62,93,3,39,14,50
380,20210531,72,31,32,50,11,20,1,100,11,174,94,3,232,14,57,6,146,90,2805,0,0,0,1,10211,10235,4,10185,24,   68,   15,   83,   19,0,57,82,3,39,15,49
380,20210601,90,40,41,70,13,20,5,110,12,192,113,4,252,15,66,6,150,93,3019,0,0,0,1,10161,10185,1,10138,19,   75,    1,   83,    6,0,46,72,1,29,16,54
380,20210602,126,15,27,50,19,10,6,110,19,214,129,3,288,16,101,6,130,80,2846,6,8,8,20,10144,10166,24,10130,17,   75,   19,   83,    1,4,49,77,21,26,12,53
380,20210603,210,20,26,40,5,10,13,70,11,206,170,1,253,15,152,6,57,35,1592,27,53,28,9,10191,10206,23,10168,2,   59,    8,   80,   18,8,78,94,9,55,17,29
380,20210604,94,11,23,50,13,0,2,100,16,201,156,5,264,13,124,6,71,44,1948,15,16,13,18,10200,10214,8,10186,15,   50,    4,   70,   13,6,81,97,3,57,13,36
380,20210605,256,25,27,40,13,20,1,60,8,155,138,24,171,6,137,24,0,0,353,0,-1,-1,1,10217,10242,23,10193,4,    6,   14,   62,   20,8,93,98,14,84,20,6
380,20210606,328,16,21,30,1,10,13,50,1,157,127,7,196,15,130,6,24,15,1122,2,1,1,6,10239,10246,11,10230,18,    9,    6,   80,   17,8,80,98,6,67,16,19
380,20210607,52,18,22,40,1,10,6,60,10,168,118,5,207,12,94,24,57,35,1812,0,0,0,1,10234,10240,6,10225,17,   60,   24,   83,   19,4,74,91,4,58,18,31
380,20210608,360,11,19,30,11,10,1,80,19,192,113,4,248,16,80,6,150,92,2978,0,0,0,1,10226,10237,7,10214,18,   36,    5,   83,   13,3,63,97,4,36,15,53
380,20210609,256,11,22,30,6,10,1,50,8,201,131,4,262,15,96,6,131,80,2601,0,0,0,1,10216,10223,10,10205,17,   58,    3,   83,   21,4,63,87,1,43,13,47
380,20210610,248,18,25,40,11,10,5,80,12,208,125,4,267,16,94,6,149,91,2831,0,0,0,1,10207,10220,10,10192,19,   70,    4,   83,   18,4,59,81,4,29,16,52
380,20210611,262,21,25,40,12,10,1,80,13,209,139,4,266,16,112,6,131,80,2710,0,0,0,1,10196,10204,1,10185,17,   65,    4,   83,   16,5,68,93,4,46,15,50
380,20210612,291,27,35,60,17,20,1,100,15,174,113,24,225,16,82,24,65,39,1558,0,0,0,1,10222,10268,24,10191,1,   59,    9,   83,   19,6,73,90,4,48,17,27
380,20210613,54,13,19,30,16,10,2,60,15,170,90,3,231,16,35,6,149,90,2987,0,0,0,1,10267,10287,8,10241,24,   64,    5,   82,   21,1,60,91,4,36,15,51
380,20210614,253,9,22,40,23,10,3,70,24,215,110,4,286,16,57,6,152,92,2993,0,0,0,1,10205,10234,1,10181,18,   75,    2,   83,   21,2,51,75,3,35,15,56
380,20210615,47,34,35,50,12,0,2,90,13,205,147,3,258,15,98,6,127,77,2750,0,0,0,1,10195,10209,8,10174,24,   57,    5,   83,   20,6,63,90,5,45,13,51
380,20210616,103,5,22,30,1,10,9,90,8,243,167,4,307,15,155,6,129,78,2786,0,0,0,1,10130,10170,1,10100,24,   75,   10,   83,    1,4,56,70,23,42,14,54
380,20210617,231,11,31,50,8,10,20,100,13,263,208,4,316,13,187,6,87,53,2455,0,0,0,1,10108,10131,23,10093,3,   75,   23,   83,    1,5,54,73,23,40,13,49
380,20210618,166,20,41,80,16,20,6,140,17,261,215,4,330,14,203,24,91,55,2413,0,-1,-1,1,10119,10133,6,10099,16,   66,    7,   83,   21,5,59,79,4,33,14,48
380,20210619,245,10,40,60,5,20,10,130,22,227,186,5,278,15,179,6,115,70,2634,20,63,55,22,10122,10154,7,10059,24,   25,   22,   83,   17,7,69,93,24,52,14,50
380,20210620,238,18,40,70,7,10,16,120,6,214,173,24,259,16,170,24,73,44,2265,28,61,27,23,10076,10097,10,10045,24,   49,   23,   83,    9,7,71,96,1,48,16,42
380,20210621,17,38,45,70,24,30,2,110,24,163,141,23,186,15,136,24,7,4,1005,68,122,62,6,10091,10136,24,10039,3,   39,    8,   75,   14,8,85,97,6,73,18,17
380,20210622,35,53,54,70,2,40,15,100,1,134,119,6,147,12,117,6,0,0,583,95,86,17,13,10163,10191,22,10135,2,   36,   23,   75,    2,8,87,96,22,77,3,9
380,20210623,20,33,35,60,2,20,20,90,2,142,116,5,171,17,116,6,5,3,855,0,-1,-1,1,10208,10214,11,10194,1,   56,    5,   70,   24,8,83,96,5,70,16,14
380,20210624,341,22,24,40,13,10,20,70,13,162,126,3,205,14,117,6,43,26,1585,0,0,0,1,10199,10208,1,10192,17,   57,    9,   70,   18,7,80,93,3,67,15,27
380,20210625,238,22,30,50,8,10,2,90,9,173,106,4,224,14,82,6,83,50,2345,0,0,0,1,10184,10199,1,10174,17,   33,    4,   80,   12,7,71,96,3,52,9,41
380,20210626,99,20,22,40,16,10,5,80,19,205,139,5,257,13,112,6,116,70,2580,0,0,0,1,10177,10185,6,10165,17,   61,    5,   83,   18,7,61,87,4,40,13,47
380,20210627,71,25,31,60,12,10,1,140,15,196,158,3,261,12,109,6,37,22,1400,35,172,77,15,10146,10166,1,10131,18,   57,   24,   81,    8,8,77,95,19,55,12,25
380,20210628,242,10,18,30,11,10,1,70,10,202,154,4,241,18,123,6,60,36,1757,14,44,33,10,10135,10144,15,10128,19,   31,    1,   80,   17,8,84,98,3,68,17,32
380,20210629,231,27,33,50,18,20,1,110,18,186,144,21,242,15,141,24,70,42,2181,72,872,670,18,10116,10128,6,10102,14,   13,   18,   82,   13,7,83,98,1,61,16,39
380,20210630,268,28,31,40,2,20,21,70,2,141,125,24,164,12,125,24,5,3,719,94,136,31,3,10129,10155,24,10105,2,   28,    7,   75,   12,8,94,98,2,80,12,12
380,20210701,264,26,28,40,3,10,20,70,3,137,100,24,167,17,72,24,20,12,931,29,13,8,3,10168,10177,21,10153,2,   46,    2,   75,   13,8,85,97,1,72,16,15
380,20210702,219,11,25,40,6,10,19,60,9,176,108,4,232,17,100,6,107,65,2555,0,0,0,1,10174,10180,11,10169,3,   59,    2,   82,   17,4,73,92,2,52,17,45
380,20210703,113,5,19,40,18,10,3,80,18,197,137,3,250,11,107,6,43,26,1489,13,62,47,18,10144,10167,1,10122,24,   25,   18,   81,   10,7,76,95,23,54,11,27
380,20210704,213,15,22,40,13,10,1,120,12,174,145,13,221,10,140,24,49,30,1477,18,52,38,13,10102,10118,1,10089,11,   33,    3,   75,   11,7,86,97,3,73,10,26
380,20210705,174,16,27,40,7,10,13,70,2,168,136,4,192,15,134,6,12,7,1193,20,41,29,3,10085,10098,4,10056,24,   48,   12,   75,    9,8,85,95,3,73,10,20
380,20210706,208,55,62,100,10,10,22,190,14,185,137,23,218,11,90,24,56,34,1755,3,1,1,5,10071,10122,24,10023,4,   67,   20,   83,   16,6,69,86,22,53,16,31
380,20210707,203,34,38,60,10,10,20,110,10,184,138,1,231,16,102,24,77,47,1950,0,0,0,1,10156,10189,24,10120,1,   70,   24,   83,   13,5,68,82,24,53,15,34
380,20210708,220,10,17,30,5,10,1,90,15,177,130,4,228,13,98,6,15,9,1384,0,-1,-1,1,10205,10219,24,10189,3,   62,   23,   81,   14,8,79,95,23,59,12,24
380,20210709,248,19,21,40,12,10,2,70,13,180,140,24,227,15,107,24,66,40,2050,0,0,0,1,10214,10227,9,10200,24,   64,    9,   82,   16,6,76,91,1,57,15,36
380,20210710,184,9,20,50,16,10,4,90,17,178,139,1,235,13,107,6,29,18,1663,21,63,49,18,10165,10195,1,10139,16,   59,   23,   81,   12,8,80,97,20,52,13,29
380,20210711,242,13,20,30,3,10,17,60,9,182,147,5,227,16,115,24,73,45,2015,0,-1,-1,1,10162,10177,10,10141,24,   50,    3,   83,   17,6,78,96,1,56,16,36
380,20210712,98,10,17,40,13,0,22,110,14,192,145,5,239,12,112,6,34,21,1353,8,10,9,14,10107,10135,1,10095,14,   57,   23,   82,    9,8,80,93,23,58,11,24
380,20210713,353,27,29,50,18,10,1,110,18,181,172,13,197,14,162,6,0,0,407,127,244,57,16,10096,10100,24,10091,4,   20,   17,   65,    4,8,95,97,16,91,14,7
380,20210714,323,49,51,70,22,40,9,110,22,171,164,12,182,24,163,12,0,0,182,193,405,53,14,10101,10107,10,10092,20,    9,    4,   57,   16,8,97,98,3,93,17,3
380,20210715,339,41,42,50,1,40,3,100,2,174,160,24,184,10,159,24,0,0,351,141,131,40,7,10149,10195,24,10108,1,   15,   17,   62,    4,8,97,98,5,95,20,6
380,20210716,343,25,27,50,1,10,19,80,1,165,148,7,188,18,148,6,12,7,873,35,23,13,7,10229,10250,24,10200,1,   24,    2,   66,   15,8,87,97,2,75,17,15
380,20210717,359,36,37,60,18,20,1,90,14,196,153,1,250,15,148,6,94,59,2334,0,0,0,1,10250,10261,9,10240,17,   58,    4,   83,   18,4,75,93,1,53,18,42
380,20210718,6,27,27,50,15,10,4,90,15,206,136,5,272,16,97,6,138,86,2718,0,0,0,1,10233,10249,7,10217,17,   56,    7,   82,   13,1,75,97,4,54,15,50
380,20210719,38,28,30,40,6,20,1,70,8,184,140,24,229,16,117,6,96,60,2323,0,0,0,1,10215,10225,8,10202,19,   62,    5,   80,   15,2,75,95,4,57,15,41
380,20210720,22,22,26,40,12,10,3,70,11,176,118,5,225,16,83,6,133,84,2687,0,0,0,1,10213,10222,23,10206,17,   62,    5,   76,   10,0,71,89,4,55,14,47
380,20210721,59,21,23,40,17,10,2,70,12,189,118,4,241,16,79,6,131,82,2640,0,0,0,1,10229,10235,8,10218,1,   60,   23,   80,   13,1,66,89,4,47,15,47
380,20210722,339,10,23,40,18,10,1,60,14,192,126,4,247,14,95,6,90,57,2047,0,0,0,1,10213,10227,6,10196,18,   58,    5,   81,   15,2,71,92,4,54,16,37
380,20210723,45,36,36,60,18,20,7,80,17,187,120,4,240,15,105,6,141,89,2652,0,0,0,1,10161,10199,1,10115,24,   65,    4,   82,   17,2,70,91,4,51,16,47
380,20210724,183,7,27,50,19,10,9,100,19,181,147,2,209,16,132,6,2,1,615,33,46,24,13,10092,10111,1,10080,7,   50,   13,   70,    1,7,86,95,13,76,10,11
380,20210725,188,28,31,50,15,20,1,80,11,199,138,4,265,15,128,6,110,70,2352,2,2,2,12,10084,10094,22,10078,14,   62,    3,   83,   15,4,76,96,4,47,14,43
380,20210726,211,37,40,60,8,20,18,100,8,190,161,5,242,15,153,6,71,45,1887,18,23,11,18,10106,10127,24,10086,1,   57,   24,   83,   15,7,80,95,21,60,15,34
380,20210727,200,37,40,60,9,30,1,130,15,184,152,4,241,13,146,6,31,20,1439,14,50,45,15,10115,10125,1,10105,18,   50,    1,   80,   12,8,81,96,2,60,12,25
380,20210728,227,49,51,80,11,20,24,140,11,184,148,24,226,12,142,24,83,53,2010,30,56,29,6,10107,10115,23,10098,4,   56,    6,   83,   14,7,73,95,6,52,15,36
380,20210729,233,47,49,70,12,20,21,130,12,171,138,23,217,14,118,24,77,50,1919,3,3,3,1,10121,10128,10,10108,2,   70,    1,   83,   19,7,69,89,1,50,15,33
380,20210730,216,52,56,80,11,20,1,150,16,188,131,5,246,12,119,6,79,51,1894,0,0,0,1,10081,10113,1,10059,16,   70,    1,   83,   17,7,64,83,2,50,18,34
380,20210731,232,51,52,70,1,20,22,130,10,170,137,24,212,16,132,24,39,25,1445,0,-1,-1,1,10093,10105,21,10072,4,   65,   23,   83,   15,7,75,91,23,60,14,25
380,20210801,236,31,32,50,6,10,24,80,6,153,127,5,201,13,121,6,21,14,1135,19,72,49,17,10111,10131,23,10099,1,   57,   22,   75,   13,7,88,96,17,73,12,19
380,20210802,360,3,15,30,18,10,1,50,15,151,127,22,192,16,100,24,46,30,1271,21,20,10,6,10146,10154,21,10131,2,   40,    6,   81,   17,7,83,96,2,63,16,21
380,20210803,41,9,17,40,13,10,1,70,13,145,113,24,183,17,88,24,38,25,913,68,82,29,6,10133,10143,1,10124,17,   32,   11,   69,   14,6,89,96,6,71,16,15
380,20210804,156,6,13,30,17,0,2,80,20,166,100,4,223,13,77,6,59,39,1748,0,0,0,1,10130,10141,7,10119,18,   18,    2,   81,   14,6,77,98,2,51,13,30
380,20210805,173,17,19,40,23,10,1,70,10,187,145,5,230,16,139,6,47,31,1529,4,4,4,20,10078,10113,1,10030,24,   59,    1,   83,   18,7,75,91,5,56,17,27
380,20210806,208,47,50,80,12,30,8,140,12,175,148,24,216,15,146,24,47,31,1423,64,175,67,20,10040,10058,20,10020,4,   50,    7,   82,   14,8,84,96,23,63,14,25
380,20210807,196,46,47,80,24,20,1,120,14,173,143,3,223,14,135,6,40,27,1544,9,22,21,18,10030,10051,1,10009,15,   63,   18,   82,   12,8,78,96,1,55,13,27
380,20210808,227,54,56,80,15,20,20,160,13,158,139,24,198,15,124,24,44,29,1466,3,34,26,17,10105,10148,24,10050,1,   57,   17,   82,   15,7,76,85,19,54,16,25
380,20210809,200,40,41,80,11,20,17,140,11,164,135,1,209,14,121,6,34,23,1407,13,142,131,16,10161,10172,20,10149,1,   59,   16,   82,   11,7,81,95,20,62,11,24
380,20210810,227,21,28,50,11,10,19,80,11,170,131,5,225,13,112,24,57,38,1624,30,76,33,17,10172,10186,23,10162,13,   13,   24,   82,   13,6,87,98,22,64,13,28
380,20210811,235,14,19,30,6,0,21,60,14,180,129,5,235,16,111,6,76,51,1910,0,0,0,1,10196,10204,11,10183,3,   21,    4,   82,   17,7,82,98,1,58,16,34
380,20210812,154,6,16,20,2,10,1,60,8,202,130,4,267,15,107,6,65,44,1858,0,0,0,1,10195,10202,9,10185,18,   59,    4,   82,   17,6,73,94,4,48,15,34
380,20210813,256,22,25,50,13,10,2,90,12,195,148,24,247,14,113,24,69,47,1908,0,0,0,1,10217,10229,21,10194,1,   50,    6,   83,   17,6,75,95,4,57,14,34
380,20210814,243,19,26,40,9,0,21,80,11,185,121,4,244,15,113,6,128,87,2416,0,0,0,1,10205,10224,1,10179,24,   63,    4,   81,    9,0,72,94,3,51,16,43
380,20210815,233,28,33,50,23,10,1,100,22,204,134,3,270,15,112,6,82,56,1973,0,0,0,1,10136,10175,1,10100,18,   65,    4,   83,   16,7,71,91,4,50,15,36
380,20210816,248,45,48,70,8,30,16,130,9,145,116,23,181,10,108,24,10,7,673,21,33,15,11,10145,10195,22,10110,4,   44,   24,   75,    1,7,86,96,24,70,14,11
380,20210817,232,40,41,60,10,30,1,100,10,135,105,4,165,10,100,6,4,3,633,44,50,16,15,10185,10197,7,10171,19,   33,   23,   69,   12,7,91,96,3,75,10,10
380,20210818,239,35,35,50,14,20,6,90,15,165,144,1,192,15,142,6,1,1,734,9,10,6,11,10162,10172,9,10150,21,   25,    3,   75,   14,8,87,97,3,73,15,13
380,20210819,240,35,36,50,7,10,20,90,12,168,145,21,189,14,131,24,0,0,784,0,-1,-1,1,10150,10160,24,10142,4,   62,    8,   80,   15,8,81,89,21,67,15,13
380,20210820,226,22,25,40,10,10,18,70,11,175,138,2,226,15,127,24,30,21,1197,11,17,14,7,10174,10187,21,10159,2,   26,    7,   80,   15,7,83,97,7,64,15,21
380,20210821,175,13,17,30,22,10,1,70,8,197,134,6,252,16,114,6,81,57,1895,28,74,51,22,10169,10184,1,10150,21,   35,   22,   83,   18,8,76,97,24,53,14,34
380,20210822,240,36,38,60,10,20,24,100,11,174,160,24,211,14,153,24,21,15,996,7,15,14,24,10167,10190,21,10150,1,   50,    5,   75,    9,8,87,97,24,73,13,17
380,20210823,12,29,34,50,6,20,1,80,6,172,129,24,212,15,121,24,15,11,832,24,43,25,1,10230,10260,24,10189,1,   13,    5,   75,   14,6,88,97,1,74,15,14
380,20210824,48,43,43,80,12,30,1,120,12,158,107,5,216,15,101,24,125,89,2113,0,0,0,1,10265,10277,8,10259,17,   65,    1,   83,   18,4,72,94,3,45,15,35
380,20210825,4,18,25,40,21,20,1,80,21,161,89,5,217,14,74,6,127,91,2146,0,0,0,1,10219,10255,1,10176,24,   65,    3,   82,   17,5,72,92,4,51,11,36
380,20210826,310,29,32,40,9,10,21,80,10,152,118,24,182,14,100,24,24,17,1004,5,41,39,20,10162,10179,24,10152,16,   16,    3,   76,   15,6,83,97,2,69,15,17
380,20210827,319,31,31,60,13,20,1,120,14,143,105,5,192,13,92,6,24,17,1110,3,8,6,11,10186,10198,23,10177,2,   65,    1,   82,   13,6,84,94,3,61,13,18
380,20210828,355,37,41,70,13,20,1,140,14,157,121,1,201,13,112,24,22,16,971,2,4,4,5,10200,10214,22,10190,5,   56,    4,   80,   13,7,85,98,6,67,13,16
380,20210829,329,32,33,50,12,20,1,90,22,148,120,1,160,22,109,6,0,0,333,52,66,29,21,10197,10208,1,10186,17,   25,   14,   70,    8,8,93,97,15,84,10,5
380,20210830,353,34,35,40,1,10,18,80,11,166,142,24,196,15,132,24,3,2,689,8,11,10,15,10206,10226,24,10195,1,   56,    6,   69,   11,8,89,96,24,77,14,12
380,20210831,358,31,33,50,20,20,6,80,20,158,130,23,210,15,116,24,40,29,1098,0,0,0,1,10256,10281,24,10229,1,    8,    4,   81,   15,6,85,98,4,62,15,18
380,20210901,40,17,20,30,1,10,4,70,19,148,134,1,167,15,123,6,0,0,536,0,-1,-1,1,10285,10295,9,10278,17,   60,   23,   75,    9,8,79,89,1,70,11,9
380,20210902,61,31,32,50,12,10,2,90,8,160,91,4,221,15,73,6,113,84,1992,0,0,0,1,10256,10279,1,10232,24,   44,    5,   80,   16,2,78,94,4,55,16,34
380,20210903,53,32,33,50,16,20,1,80,16,180,108,5,248,15,98,6,125,93,1993,0,0,0,1,10198,10226,1,10177,18,    3,    4,   83,   18,0,76,98,4,50,13,35
380,20210904,43,36,37,50,8,20,22,70,7,157,120,4,209,15,114,6,66,49,1347,0,0,0,1,10180,10189,24,10172,16,    2,    7,   57,   17,3,89,99,8,72,16,23
380,20210905,24,18,21,30,14,10,1,60,14,181,115,5,246,14,105,6,122,91,1886,0,0,0,1,10206,10224,24,10189,1,   15,    3,   71,   17,2,81,97,3,62,13,33
380,20210906,45,11,15,30,15,0,5,60,9,182,115,6,248,13,97,6,97,73,1740,0,0,0,1,10238,10246,20,10224,3,   32,    5,   80,   15,5,75,98,4,48,15,31
380,20210907,73,23,23,40,13,0,3,80,15,193,124,4,258,15,104,6,108,82,1765,0,0,0,1,10223,10242,8,10193,24,   62,    6,   82,   16,8,68,90,4,45,13,32
380,20210908,103,26,28,40,13,10,1,80,18,204,137,3,269,14,114,6,122,93,1840,0,0,0,1,10150,10190,1,10111,24,   68,    7,   82,   14,2,66,88,4,44,14,34
380,20210909,201,33,35,50,8,20,1,100,12,204,147,5,263,12,122,6,65,50,1356,0,0,0,1,10109,10121,24,10101,3,   70,    4,   80,    3,6,76,90,24,66,11,25
380,20210910,205,34,35,40,1,20,10,80,8,193,177,24,220,16,167,6,32,25,837,15,64,48,9,10135,10159,24,10117,4,   57,   12,   75,   15,7,88,95,9,79,15,15
380,20210911,231,31,33,50,9,20,1,90,10,175,153,5,202,11,141,6,12,9,780,0,-1,-1,1,10176,10187,22,10160,1,   57,   16,   75,   10,8,85,95,23,74,12,14
380,20210912,248,11,23,40,9,10,17,70,10,169,126,4,215,15,114,6,81,63,1505,0,0,0,1,10186,10192,23,10176,17,   59,    5,   80,   10,7,79,96,4,62,14,26
380,20210913,57,27,28,40,12,10,5,80,9,163,113,6,215,15,102,6,86,67,1523,0,0,0,1,10179,10195,10,10155,24,   39,    5,   69,   16,8,81,97,5,64,15,26
380,20210914,153,10,17,30,13,10,1,80,11,186,112,5,241,12,103,6,35,27,998,0,-1,-1,1,10134,10155,1,10115,24,   57,    3,   81,   11,8,80,93,3,62,12,18
380,20210915,270,17,26,40,13,10,4,70,14,180,128,24,214,13,114,24,9,7,528,30,19,6,9,10121,10157,24,10098,5,   44,    6,   75,   16,7,89,96,4,78,16,9
380,20210916,262,15,20,30,10,10,2,60,11,154,105,4,209,14,99,6,49,39,1187,2,1,1,7,10176,10185,22,10159,1,   60,    5,   83,   16,6,82,97,3,59,13,20
380,20210917,225,13,22,40,7,0,23,80,9,163,122,1,220,14,107,24,64,51,1350,0,0,0,1,10164,10181,1,10150,18,   58,    2,   82,   17,7,81,97,23,57,16,23
380,20210918,63,21,24,40,14,10,1,80,17,163,101,6,224,14,84,6,106,85,1556,0,0,0,1,10160,10172,8,10144,24,   57,    8,   79,   16,8,79,97,2,56,14,26
380,20210919,74,29,29,50,13,10,2,100,19,151,108,6,210,14,100,6,87,70,1461,0,0,0,1,10148,10170,24,10136,4,   39,    4,   83,   14,8,78,95,4,55,13,24
380,20210920,39,34,35,50,15,20,1,90,8,128,77,6,182,13,74,6,74,60,1345,0,0,0,1,10210,10261,24,10170,1,   59,    5,   83,   20,7,76,94,5,61,13,21
380,20210921,50,19,23,40,1,10,18,60,1,133,86,24,178,14,71,24,95,77,1450,0,0,0,1,10296,10313,21,10264,1,   70,    5,   83,   17,8,67,89,23,48,10,23
380,20210922,185,9,14,30,2,10,7,40,9,129,68,5,196,14,60,6,82,67,1349,0,0,0,1,10281,10306,7,10240,24,   62,    5,   83,   17,7,75,93,5,49,13,21
380,20210923,232,36,40,60,10,20,21,110,13,153,88,1,205,13,74,6,90,74,1465,0,0,0,1,10198,10234,1,10180,16,   58,    1,   81,   16,5,76,93,1,52,12,24
380,20210924,226,40,41,60,15,30,1,100,15,162,120,24,213,14,116,24,19,16,775,0,0,0,1,10171,10181,1,10159,15,   31,    6,   82,   14,6,84,96,4,63,14,13
380,20210925,176,20,27,40,6,10,22,80,18,169,114,2,233,15,109,6,97,80,1471,0,0,0,1,10157,10172,9,10140,24,   59,    3,   83,   16,4,76,95,1,53,14,25
380,20210926,196,34,35,50,9,20,1,90,8,180,143,1,220,11,125,6,52,43,861,5,7,6,2,10151,10162,20,10135,4,   65,    2,   80,   10,6,83,93,6,69,10,15
380,20210927,197,42,43,80,12,20,20,150,16,156,105,23,201,11,92,24,18,15,596,9,16,15,16,10164,10226,24,10131,12,   65,    5,   75,    8,8,86,95,20,71,12,10
380,20210928,182,28,30,40,3,20,17,80,9,133,94,6,181,15,82,6,78,66,1116,0,0,0,1,10215,10239,8,10175,24,   65,    1,   83,   16,7,77,92,1,55,15,18
380,20210929,227,40,47,60,7,30,1,140,13,118,78,21,154,14,68,24,52,44,851,36,77,39,8,10190,10255,24,10144,6,   65,    7,   83,   16,6,79,91,7,57,14,13
380,20210930,204,44,46,60,11,30,2,110,12,109,64,6,147,14,54,6,37,31,896,0,-1,-1,1,10249,10275,9,10208,24,   64,    3,   83,   13,7,75,90,5,61,12,13
380,20211001,198,60,61,90,11,40,18,150,13,136,102,4,180,12,93,6,60,51,1144,39,30,10,21,10159,10201,1,10134,24,   34,   21,   82,    9,8,71,95,22,52,12,18
380,20211002,191,60,61,120,21,30,2,220,21,151,119,5,177,21,112,6,13,11,662,32,11,3,1,10064,10134,1,9972,24,   65,    1,   83,   13,8,81,94,1,62,14,11
380,20211003,198,67,73,110,8,30,16,180,8,148,110,21,187,10,101,24,0,0,262,38,17,5,13,10021,10133,24,9951,6,   49,   15,   75,    3,8,84,94,15,70,5,4
380,20211004,187,46,47,80,11,20,19,130,11,133,110,6,174,14,94,24,75,65,1137,0,0,0,1,10152,10167,9,10130,24,   70,    1,   83,   15,6,73,86,2,56,15,18
380,20211005,195,54,59,80,10,40,1,140,10,128,105,24,174,11,97,24,48,42,799,20,25,10,14,10074,10124,1,10034,14,   63,   18,   80,   10,6,79,90,14,66,12,13
380,20211006,231,57,58,80,5,30,22,140,6,113,102,9,127,15,96,6,0,0,351,25,15,5,7,10167,10238,24,10105,1,   50,   13,   75,    5,8,88,94,23,80,5,5
